category,subcategory,name,current_price,raw_price,likes_count,is_new,id
kids,Robes,Robe à pois pour femmes enceintes,26.57,66.94,20,False,1667652
kids,Tops & T-shirt,T-shirt rayé de bande dessinée garçon pour 2-10 ans,8.99,17.98,1,False,1716462
kids,Slippers,Unisexe Enfants Salle De Bains Antidérapant Soft Pantoufles Domestiques Semelles,9.82,21.82,2,True,1717268
kids,Tops & T-shirt,T-shirt à imprimé de bande dessinée pour garçon 2-10 ans,8.99,17.98,1,True,1719431
kids,Flats & Loafers,Filles Plaid Canvas Daisy Jelly Sole Soft Chaussures Plates,21.45,47.67,1,True,1719830
kids,Sneakers,Chaussures de skate rayées à boucle à crochet pour fille,26.99,69.87,2,True,1721349
kids,Sneakers,Baskets à boucle à crochet en tissu tricoté à paillettes pour fille,25.99,71.11,4,True,1721748
kids,Robes,Robe de fille décontractée à fleurs pour 1-9Y,22.06,55.57,66,False,1556438
kids,Robes,Robe de soirée à sequins avec noeud pour 1-7Y,30.08,54.99,57,False,1426471
kids,Robes,Robe fleurie à manches évasées pour filles de 6 à 15 ans,40.11,101.06,165,False,1361076
kids,Sneakers,Chaussures décontractées de sport unisexe pour enfants,23.99,66.18,2,True,1721717
kids,Robes,Robe en tulle en couches pour fillette de 2ans - 9ans,32.09,80.84,403,False,1271938
kids,Robes,Robe imprimée épaules dénudées pour filles 1Y-9Y,20.99,34.99,44,False,1339002
kids,Robes,Robe florale sans manches pour fille de 2 à 11 ans,25.06,63.15,271,False,1316583
kids,Sweaters & Hoodies,Chandail en tricot patchwork pour filles pour 1Y-7Y,29.99,49.99,41,False,1357857
kids,Robes,Robe fleurie paillettes fille pour 4-13 ans,30.66,58.99,46,False,1619258
kids,Sneakers,Baskets décontractées antidérapantes pour enfants unisexes,15.45,66.67,4,False,1704577
kids,Pantalons & Jupes,Pantalon imprimé lettre pour garçon 2-8 ans,19.99,39.98,2,False,1708277
kids,Pyjamas,Pyjama garçon imprimé baleine pour 6-11 ans,18.04,45.46,19,False,1666071
kids,Slippers,Pantoufles antidérapantes unisexes pour enfants,9.37,20.82,2,False,1716973
kids,Slippers,Pantoufles antidérapantes pour enfants unisexe,8.26,18.36,2,True,1717421
kids,Slippers,Pantoufles à la maison antidérapantes pour enfants unisexes,10.37,23.04,2,True,1717446
kids,Tops & T-shirt,T-shirt à imprimé cactus pour garçon 2-10 ans,8.99,17.98,0,True,1719437
kids,Pulls & Sweat-shirts,Sweat à imprimé dinosaure pour garçon 2-10 ans,15.99,31.98,0,True,1719439
kids,Flats & Loafers,Filles à bout carré à boucles multiples Bande Chaussures plates princesse à tige haute,23.16,51.47,2,True,1720027
kids,Flats & Loafers,Mocassins de princesse en tissu à carreaux rétro,21.78,48.4,1,True,1720052
kids,Sneakers,Tissu tricoté pour filles Soft Baskets décontractées respirantes,23.99,64.96,2,True,1721694
kids,Robes,Girls Cute Cartoon Floral Print Short-sleeved Casual Dress For 2-7Y,16.99,33.98,7,False,1678243
kids,Robes,Girls Unicorn Rainbow Striped Print Short-sleeved Casual Dress For 3-8Y,18.99,37.98,12,False,1678253
kids,Pantalons & Capris,Femmes enceintes Soft Pencil Un pantalon,34.09,85.9,40,False,1386677
kids,Sweaters & Hoodies,Chandail d'impression 3D de Noël pour tout-petits pour 4-13 ans,24.06,60.63,25,False,1589435
kids,Chaussures pour garçon,Sandales de plage décontractées pour enfants,19.68,39.71,49,False,1449479
kids,Pantalons & Jupes,Jupe décontractée en dentelle à pois pour fille pour 2-8 ans,13.99,27.98,6,False,1689310
kids,Chaussures pour garçon,Unisexe Enfants Pure Color Zipper Flats,21.2,39.89,175,False,1410932
kids,Robes,Robe de mariée en tulle arc-en-ciel pour fille pour 1-7 ans,25.99,51.98,86,False,1615356
kids,Tops & Tees,Hauts d'allaitement à rayures patchwork de maternité,20.55,51.78,34,False,1662747
kids,Robes,Robe de princesse épissée en tulle à fleurs pour fille pour 3-11 ans,31.49,62.98,30,False,1675170
kids,Robes,Robe de princesse en dentelle brodée pour fille pour 1-7 ans,28.99,57.98,11,False,1685869
kids,Robes,Robe fleurie bébé formelle 0-24M,27.07,68.21,34,False,1624946
kids,Robes,Robe rayée à manches volantes pour fille pour 1-10 ans,16.04,40.41,29,False,1638727
kids,Robes,Robe à lacets de maternité à imprimé tournesol,24.56,61.89,13,False,1669118
kids,Tops & T-shirt,T-shirt imprimé à rayures pour garçon pour 2-8 ans,11.99,23.98,5,False,1696558
kids,Sneakers,Baskets décontractées antidérapantes respirantes en maille pour filles,25.99,66.99,5,False,1708195
kids,Robes,Robe rayée pour filles de loisirs 3Y-13Y,41.11,103.59,129,False,1329629
kids,Chaussures pour garçon,Souliers unisexe style cow-boy pour enfants,20.66,38.27,141,False,1414429
kids,Chaussures pour garçon,Chaussures plates unisexes pour enfants,27.51,50.46,121,False,1438537
kids,Tops & T-shirt,Tee-shirt Garçons Noel Imprimé Noël Pour 1-7Y,20.05,50.52,13,False,1586777
kids,Tops & Tees,Pull d'allaitement ample à capuche,23.06,58.1,28,False,1573841
kids,Tops & Tees, Hauts d'allaitement en coton patchwork de maternité,28.07,70.73,50,False,1576858
kids,Sweaters & Hoodies,Pull arc-en-ciel fille et garçon pour 1-9 ans,19.05,47.99,10,False,1622770
kids,Robes,Robe d'été florale pour filles 4Y-15Y,25.06,63.15,160,False,1288852
kids,Robes,Robe à lacets rose pour fille pour 1-7 ans,17.99,35.98,2,False,1708264
kids,Pyjamas,Ensemble de pyjama rayé pour garçon de 6 à 12 ans,19.99,39.98,2,False,1708272
kids,Pantalons & Jupes,Short décontracté à fleurs roses pour fille de 1 à 5 ans,9.99,19.98,4,False,1684533
kids,Flats & Loafers,Mocassins plats à boucle à crochet pour filles,22.63,50.29,2,False,1713568
kids,Robes,Robe plissée à col rond pour bébé 3-18M,13.99,27.98,0,True,1719443
kids,Pantalons & Jupes,Combinaisons en dentelle de filles de denim pour 2Y-9Y,28.07,70.73,189,False,1321687
kids,Robes,Robes filles de pageant robe pour 8-15y,44.12,111.17,228,False,1477868
kids,Robes,Robe fille à manches longues à fleurs / rayures,22.06,55.57,193,False,1264582
kids,Sweaters & Hoodies,Sweat-shirt décontracté imprimé filles pour 1Y-11Y,25.06,63.15,61,False,1348574
kids,Robes,Robe d'allaitement maternité couleur unie,24.06,60.63,144,False,1321197
kids,Tops & T-shirt,Hauts Garçon Imprimés Lettre Pour 2Y-11Y,19.05,47.99,40,False,1353056
kids,Sweaters & Hoodies,Pull dinosaure enfant en bas âge pour 2-11Y,22.06,55.57,54,False,1593325
kids,Tops & Tees,Superbe débardeur de maternité solide,14.99,45.46,93,False,1532978
kids,Tops & T-shirt,T-shirt Imprimé À Manches Longues Pour Garçons 1Y-9Y,19.05,47.99,132,False,1266344
kids,Sneakers,Baskets décontractées respirantes et légères pour filles,28.69,59.42,4,False,1708146
kids,Tops & T-shirt,T-shirt à imprimé de bande dessinée pour garçon 2-10 ans,8.99,17.98,2,False,1716463
kids,Robes,Robe Etoile Dorée Filles 3Y-13Y,23.06,58.1,263,False,1311096
kids,Chaussures pour garçon,Chaussons en bois de résineux confortables unisexe,21.52,37.88,231,False,1158672
kids,Pyjamas,Pyjama imprimé garçon pour 1-5 ans,13.49,26.98,17,False,1674242
kids,Robes,Dinosaur Girls tenue décontractée pour 3-11Y,22.06,55.57,158,False,1465270
kids,Robes,Colorful Robe de fille sirène pour 3-11Y,18.36,46.27,67,False,1541393
kids,Tops & T-shirt,Shark Boys Summer Tees Pour 1Y-9Y,18.04,45.46,72,False,1272429
kids,Robes,Robe décontractée pour filles 1Y-9Y,23.06,58.1,114,False,1324443
kids,Robes,Robe d'allaitement maternité à rayures élégante,27.99,52.99,37,False,1392663
kids,Sneakers,Baskets décontractées respirantes unisexes pour enfants,28.69,66.99,8,False,1707914
kids,Robes,Robe imprimée feuille de dessin animé pour fille pour 1-8 ans,17.49,34.98,8,False,1672921
kids,Robes,Robe de princesse fleurie en tulle pour fille 3-11 ans,39.99,79.98,14,False,1685252
kids,Robes,Robe de maternité à manches courtes et imprimé pois,21.99,43.98,12,False,1667653
kids,Robes,Robe Princesse Fleur Filles Pour 3Y-15Y,31.08,78.32,744,False,1145318
kids,Tops & Tees,Blouse de maternité à cordon et à manches longues,26.07,65.68,240,False,1408769
kids,Robes,Robe de princesse en tulle arc-en-ciel pour fille pour 3-13 ans,32.09,80.84,61,False,1619254
kids,Tops & Tees,Hauts d'allaitement de maternité à imprimé floral,24.06,60.63,71,False,1393343
kids,Tops & Tees,Hauts d'allaitement de maternité ouverts à l'avant,17.04,42.94,197,False,1423356
kids,Sneakers,Baskets chunky unisexes à lacets sur le devant,28.69,63.54,2,False,1708129
kids,Robes,Robe décontractée à manches longues à imprimé papillon pour fille pour 2-8 ans,14.99,29.98,6,False,1694865
kids,Sweaters & Hoodies,Pull à imprimé géométrique pour enfants 4 à 11 ans,15.99,31.98,0,False,1716663
kids,Robes,Robe à fleurs brodée fille pour 4-12 ans,30.99,61.98,0,True,1722686
kids,Robes,Robe fille à rayures licorne pour 2-10 ans,17.04,42.94,19,False,1641075
kids,Sweaters & Hoodies,Sweat-shirt à col montant pour 2-9 ans,20.99,39.99,92,False,1405917
kids,Sandals,Sandales de sport légères antidérapantes à boucle pour fille,17.11,33.22,4,False,1704496
kids,Sneakers,Unisexe enfants antidérapant respirant vague baskets décontractées,30.35,67.44,3,False,1708170
kids,Pantalons & Jupes,Enfants Imprimé Soft Pantalon Pour 1-7Y,13.99,27.98,1,False,1708284
kids,Robes,Robe en tulle de broderie de fleurs pour fille pour 1-7 ans,19.05,47.99,13,False,1669630
kids,Flats & Loafers,Chaussures plates décontractées confortables pour enfants unisexes,16.12,33.0,9,False,1694676
kids,Tops & T-shirt,T-shirt à imprimé dinosaure pour garçon 2-10 ans,8.99,17.98,1,True,1719436
kids,Pantalons & Jupes,Jean pour enfant de 2-9 ans,30.08,75.79,90,False,1314282
kids,Pyjamas,Robe de maternité de maternité avec patch en dentelle,35.09,88.42,109,False,1379699
kids,Robes,Robe imprimée à manches volantées pour fille pour 2-10 ans,19.05,47.99,18,False,1659680
kids,Robes,Bébé robe de princesse de style chinois pour 0-18M,22.99,44.99,30,False,1611710
kids,Robes,Costume cosplay Vampirina pour fille de 3-11 ans,33.09,83.37,226,False,1264995
kids,Robes,Robe assortie à rayures,15.99,31.98,5,False,1710344
kids,Pyjamas,Robe de pyjama de maternité à lacets,27.07,68.21,10,False,1665925
kids,Pyjamas,Ensemble de pyjama de couleur unie garçon pour 1-8 ans,17.99,35.98,0,True,1717126
kids,Sneakers,Unisexe Enfants LED Light Rainbow Sole Lace Up Casual Sneakers,23.15,51.44,2,True,1719959
kids,Sweaters & Hoodies,Sweat-shirt à imprimé cheval pour 2-11 ans,20.99,37.99,50,False,1384229
kids,Flats & Loafers,Mocassins à boucle crochetée pour fille,20.99,57.78,4,False,1706979
kids,Robes,Robe de soirée pour filles de la veille de Noël à 3-13 ans,41.11,103.59,65,False,1360822
kids,Robes,Girls Off Shoulder Dress Pour 6Y-15Y,35.09,88.42,198,False,1301572
kids,Robes,Robe Maxi Photographie Sexy Col V,39.11,98.53,183,False,1418564
kids,Sneakers,Unisexe Kids Slip Respirant Respirant Casual Sneakers,28.69,63.76,7,False,1708172
kids,Slippers,Pantoufles confortables et respirantes pour filles Casaul,14.35,27.77,6,False,1697788
kids,Robes,Robe à imprimé crème glacée pour fille pour 1-8 ans,17.99,35.98,9,False,1672920
kids,Sneakers,Bow Decor Side Zipper Plaid Chaussures en toile,14.99,39.5,8,False,1710462
kids,Sandals,Sandales d'eau de plage de sabot de trou de motif de dessin animé d'enfants unisexes,12.44,27.64,4,False,1715113
kids,Tops & T-shirt,Hauts de maillot pour garçons 2Y-11Y,28.07,70.73,61,False,1334447
kids,Robes,Robe ras du cou pour fille pour 1Y-9Y,19.99,34.99,56,False,1371025
kids,Robes,Modèle de chat filles s'habillent pour 4Y-15Y,28.07,70.73,195,False,1348108
kids,Robes,Robe de soirée en tulle pour fille 6-24 mois,32.99,54.99,85,False,1386396
kids,Robes,Robe formelle de fleur pour fille pour 4-13 ans,44.12,111.17,108,False,1555909
kids,Pantalons & Jupes,Combinaison fille Colorful à imprimé floral pour 3-10 ans,16.99,33.98,0,False,1708338
kids,Tops & T-shirt,T-shirt imprimé dinosaure pour garçon pour 2-10 ans,11.02,27.77,5,False,1662737
kids,Pantalons & Capris,Short de maternité en denim pour le ventre,32.99,65.98,7,False,1676215
kids,Tops & Tees,T-shirt de maternité à col rond et imprimé mignon,19.99,39.98,4,False,1682842
kids,Robes,Robe à bretelles imprimé bébé à carreaux pour 3-18M,17.99,27.0,6,False,1684290
kids,Pyjamas, Robe de pyjama d'allaitement de maternité à lacets,31.58,79.58,12,False,1665919
kids,Robes,Girls Rainbow Mesh Dress Pour 1-9Y,21.05,53.04,103,False,1555386
kids,Flats & Loafers,Filles Comfy Antidérapant Soft Sole Casual Slip On Mocassins,17.65,36.0,5,False,1691775
kids,Robes,Girl Princess Maxi Dress Pour 4-15Y,32.09,80.84,185,False,1265827
kids,Tops & T-shirt,Tops Garçon Imprimés Voiture Pour 1Y-9Y,17.04,42.94,88,False,1264577
kids,Robes,Robe sans manches en porcelaine pour enfants filles,33.09,83.37,73,False,1144771
kids,Flats & Loafers,Mocassins décoratifs à nœud papillon pour fille,16.56,34.68,4,False,1703956
kids,Sneakers,Baskets décontractées sport à semelle en gelée respirante pour filles,28.69,59.72,3,False,1708185
kids,Flats & Loafers,Mocassins plats avec bride à la cheville avec nœud pour fille,22.08,49.09,4,False,1713563
kids,Robes,Robe de demoiselle d'honneur à épaules dégagées pour 1Y-6Y,26.07,65.68,50,False,1317691
kids,Sneakers,Chaussures basses en toile écossaise à glissière latérale,13.99,37.08,3,False,1710504
kids,Chaussures pour garçon,Chaussures de sport unisexe pour enfants,26.99,48.73,118,False,1406593
kids,Chaussures pour garçon,Chaussures décontractées à boucle à crochet pour garçons,21.15,36.52,154,False,1418297
kids,Robes,Modèle de chat filles robe de princesse 2Y-9Y,21.05,53.04,76,False,1326226
kids,Robes,Robe princesse à broderie florale pour fille de 4-11 ans,34.99,60.99,289,False,1348582
kids,Tops & Tees,Hauts d'allaitement de maternité à carreaux et de couleur unie,27.07,68.21,22,False,1641079
kids,Pantalons & Capris,Pantalon de maternité ample taille basse,32.09,80.84,30,False,1587321
kids,Robes,Robe fille imprimé oiseaux pour 1-5 ans,13.99,27.99,22,False,1604083
kids,Robes,Robe de fête imprimée pour filles,40.11,101.06,102,False,1264992
kids,Tops & T-shirt,Chemise De Printemps Garçons Pour 2A-9Y,22.06,55.57,159,False,1268213
kids,Robes,Robe de maternité à lacets à col en V à volants,23.49,46.98,10,False,1669124
kids,Flats & Loafers,Mocassins plats à enfiler à décor de perles pour fille,23.74,52.76,5,False,1713560
kids,Sandals,Sandales à eau antidérapantes en forme de petite souris,8.16,20.99,4,False,1715073
kids,Robes,Robe à imprimé dinosaure rose pour fille pour 2-8 ans,18.99,37.98,4,False,1694864
kids,Tops & T-shirt,T-shirt mignon de garçons d'animaux pour 1Y-9Y,21.05,53.04,71,False,1320349
kids,Tops & Tees,Gilet d'allaitement multifonctionnel à rayures,16.54,41.67,27,False,1667651
kids,Robes,Filles princesse cosplay costume robes,39.11,71.99,191,False,1265825
kids,Sandals,Sandales à boucle et crochet à sequins pour filles,17.67,39.99,6,False,1703768
kids,Robes,Fleurs Princesse Robe De Princesse Pour 3Y-13Y,48.99,82.99,142,False,1386308
kids,Robes,Robe ethnique à rayures pour fille de 1 à 11 ans,20.05,50.52,36,False,1598546
kids,Sandals,Sandales de plage décorées de strass pour fille,23.74,50.99,4,False,1707172
kids,Robes,Robe imprimée à rayures pour filles 2Y-11Y,18.04,45.46,108,False,1377137
kids,Robes,Robe imprimée Fox pour filles + bandeau pour 1-9 ans,24.93,62.82,60,False,1320878
kids,Pantalons & Jupes,Filles jupe longue en couches pour 3Y-11Y,27.07,68.21,143,False,1337160
kids,Chaussures pour garçon,Bottes de neige unisexes doublées chaudes imperméables,32.86,55.06,119,False,1365612
kids,Tops & Tees,Pull de laine occasionnel de maternité,34.09,85.9,11,False,1607794
kids,Robes,Robe de mariée en tulle en couches pour fille pour 1-11 ans,45.99,90.99,39,False,1614673
kids,Robes,Robes de fille de princesse fleur pour 6-36M,25.06,63.15,483,False,1228580
kids,Sandals,Filles Dentelle Fleurs Décor antidérapantes Soft Sandales à semelle,17.67,34.34,5,False,1703750
kids,Flats & Loafers,Mocassins Bowknot Decor Dance Mary Jane pour fille,16.56,38.46,6,False,1703844
kids,Robes,Robe à col Claudine pour fille 2-8 ans,16.99,33.98,1,False,1711148
kids,Robes,Robe de grossesse d'allaitement à fleurs de maternité,28.58,72.0,15,False,1662739
kids,Robes,Robe d'allaitement de maternité,26.49,52.98,5,False,1675664
kids,Flats & Loafers,Mocassins plats à appliques florales pour fille,23.19,51.53,2,False,1713569
kids,Tops & T-shirt,T-shirt à imprimé dinosaure pour garçon 2-10 ans,8.99,17.98,2,False,1716465
kids,Tops & T-shirt,T-shirts Garçons Rayés Pour 2Y-11Y,18.04,45.46,68,False,1352237
kids,Robes,Robe de fille de fleur vintage pour 3Y-11Y,32.09,80.84,67,False,1391763
kids,Robes,Robe à imprimé floral pour fille 2-10 ans,21.05,53.04,23,False,1643024
kids,Robes,Robe de princesse en dentelle de tulle pour fille 4-15Y,40.11,101.06,50,False,1594010
kids,Pantalons & Jupes,Toddler Smile Face Print Pants Pour 2-9Y,14.03,35.35,22,False,1603154
kids,Robes,Robe de princesse fleurie pour fille de 4 à 15 ans,24.99,48.99,19,False,1610660
kids,Robes,Robes de maternité en coton et dentelle,43.12,108.64,107,False,1275664
kids,Sandals,Filles mignonnes fleurs décor antidérapant Soft sandales à semelle,17.67,36.49,2,False,1703691
kids,Robes,Robe en tulle de dentelle de fleur de bébé pour 3-18M,19.99,39.98,1,False,1708266
kids,Robes,Robe d'allaitement de maternité fleurie sans manches,22.06,55.57,6,False,1662745
kids,Sweaters & Hoodies,Pulls Bowknot pour filles 2Y-11Y,35.99,62.99,120,False,1341621
kids,Robes,Robes de filles mignonnes aux fraises pour 0-24M,22.06,55.57,157,False,1257377
kids,Robes,Mignon Imprimé Toddlers Filles Robes,19.05,47.99,119,False,1307154
kids,Robes,Soft Robe de plage en coton pour fille de 4 à 15 ans,41.11,103.59,127,False,1316589
kids,Robes,Robe Maxi Enceinte Couleur Pure + Culotte,38.99,71.99,46,False,1365366
kids,Chaussures pour garçon,Bottes à fermeture éclair pour garçons,18.7,40.9,41,False,1409264
kids,Culottes de grossesse,Culotte taille haute en coton,13.03,32.83,12,False,1587125
kids,Pantalons & Jupes,Toddler Animal Print Pants Pour 1-7Y,15.03,37.88,22,False,1604674
kids,Robes,Robe de licorne de dessin animé pour fille pour 4-13 ans,26.07,65.68,16,False,1619247
kids,Robes,Robe bébé fille à manches longues,20.41,51.43,215,False,1264573
kids,Robes,Dot Tulle Tutu Filles Robes Pour 1Y-7Y,24.06,60.63,204,False,1294867
kids,Flats & Loafers,Mocassins plats à nœud pour fille,23.74,46.48,4,False,1707007
kids,Tops & Tees,Hauts d'allaitement imprimés feuilles de maternité,19.55,49.25,9,False,1662743
kids,Robes,Vintage Girls Printed Dress Pour 2-7Y,33.09,83.37,89,False,1385503
kids,Robes,Robe arc-en-ciel licorne fille pour 2-9 ans,20.05,50.52,103,False,1555384
kids,Robes,Robes de Noël pour tout-petits de 4 ans à 13 ans,50.14,126.33,196,False,1385504
kids,Robes,Robes de noel fille de fleur pour 4Y-15Y,63.99,110.99,180,False,1381362
